Frame #,# Obj,X,Y,Z,Doppler,Intensity
1,1,0,0,0,0,0
2,1,0,0,0,0,0
3,1,0,0,0,0,0
4,1,0,0,0,0,0
5,1,0,0,0,0,0
6,1,0,0,0,0,0
7,1,0,0,0,0,0
8,1,0,0,0,0,0
9,1,0,0,0,0,0
10,1,0,0,0,0,0
11,1,0,0,0,0,0
12,1,0,0,0,0,0
13,1,0,0,0,0,0
14,1,0,0,0,0,0
15,1,0,0,0,0,0
16,1,0,0,0,0,0
17,1,0,0,0,0,0
18,1,0,0,0,0,0
19,1,0,0,0,0,0
20,1,0,0,0,0,0
21,1,0,0,0,0,0
22,1,0,0,0,0,0
23,1,0,0,0,0,0
24,1,0,0,0,0,0
25,1,0,0,0,0,0
26,1,0,0,0,0,0
27,1,0,0,0,0,0
28,1,0,0,0,0,0
29,1,0,0,0,0,0
30,1,0,0,0,0,0
31,1,0,0,0,0,0
32,1,0,0,0,0,0
33,1,0,0,0,0,0
34,1,0,0,0,0,0
35,1,0,0,0,0,0
36,1,0,0,0,0,0
37,1,0,0,0,0,0
38,1,0,0,0,0,0
39,1,0,0,0,0,0
40,1,0,0,0,0,0
41,1,0,0,0,0,0
42,1,0,0,0,0,0
43,1,0,0,0,0,0
44,1,0,0,0,0,0
45,1,0,0,0,0,0
46,1,0,0,0,0,0
47,1,0,0,0,0,0
48,1,0,0,0,0,0
49,1,0,0,0,0,0
50,1,0,0,0,0,0
51,1,0,0,0,0,0
52,1,0,0,0,0,0
53,1,0,0,0,0,0
54,1,0,0,0,0,0
55,1,0,0,0,0,0
56,1,0,0,0,0,0
57,1,0,0,0,0,0
58,1,0,0,0,0,0
59,1,0,0,0,0,0
60,1,0,0,0,0,0
61,1,0,0,0,0,0
62,1,0,0,0,0,0
63,1,0,0,0,0,0
64,1,0,0,0,0,0
65,1,0,0,0,0,0
66,1,0,0,0,0,0
67,1,0,0,0,0,0
68,1,0,0,0,0,0
69,1,0,0,0,0,0
70,1,0,0,0,0,0
71,1,0,0,0,0,0
72,1,0,0,0,0,0
73,1,0,0,0,0,0
74,1,0,0,0,0,0
75,1,0,0,0,0,0
76,1,0,0,0,0,0
77,1,0,0,0,0,0
78,1,0,0,0,0,0
79,1,0,0,0,0,0
80,1,0,0,0,0,0
81,1,0,0,0,0,0
82,1,0,0,0,0,0
83,1,0,0,0,0,0
84,1,0,0,0,0,0
85,1,0,0,0,0,0
86,1,0,0,0,0,0
87,1,0,0,0,0,0
88,1,0,0,0,0,0
89,1,0,0,0,0,0
90,1,0,0,0,0,0
91,1,0,0,0,0,0
92,1,0,0,0,0,0
93,1,0,0,0,0,0
94,1,0,0,0,0,0
95,1,0,0,0,0,0
96,1,0,0,0,0,0
97,1,0,0,0,0,0
98,1,0,0,0,0,0
99,1,0,0,0,0,0
100,1,0,0,0,0,0
101,1,0,0,0,0,0
102,1,0,0,0,0,0
103,1,0,0,0,0,0
104,1,0,0,0,0,0
105,1,0,0,0,0,0
106,1,0,0,0,0,0
107,1,0,0,0,0,0
108,1,0,0,0,0,0
109,1,0,0,0,0,0
110,1,0,0,0,0,0
111,1,0,0,0,0,0
112,1,0,0,0,0,0
113,1,0,0,0,0,0
114,1,0,0,0,0,0
115,1,0,0,0,0,0
116,1,0,0,0,0,0
117,1,0,0,0,0,0
118,1,0,0,0,0,0
119,1,0,0,0,0,0
120,1,0,0,0,0,0
121,1,0,0,0,0,0
122,1,0,0,0,0,0
123,1,0,0,0,0,0
124,1,0,0,0,0,0
125,1,0,0,0,0,0
126,1,0,0,0,0,0
127,1,0,0,0,0,0
128,1,0,0,0,0,0
129,1,0,0,0,0,0
130,1,0,0,0,0,0
131,1,0,0,0,0,0
132,1,0,0,0,0,0
133,1,0,0,0,0,0
134,1,0,0,0,0,0
135,1,0,0,0,0,0
136,1,0,0,0,0,0
137,1,0,0,0,0,0
138,1,0,0,0,0,0
139,1,0,0,0,0,0
140,1,0,0,0,0,0
141,1,0,0,0,0,0
142,1,0,0,0,0,0
143,1,0,0,0,0,0
144,1,0,0,0,0,0
145,1,0,0,0,0,0
146,1,0,0,0,0,0
147,1,0,0,0,0,0
148,1,0,0,0,0,0
149,1,0,0,0,0,0
150,1,0,0,0,0,0
151,1,0,0,0,0,0
152,3,0.70898,0.18164,0,-0.356,6
152,3,-0.76172,0,-0.082031,-0.356,8
152,3,-0.76563,0.19629,-0.0058594,-0.356,7
153,27,0.82422,0,-0.63867,0,12
153,27,0.85156,0,-0.58301,0,25
153,27,0.9082,0,-0.46094,0,37
153,27,0.93652,0,-0.4248,0,37
153,27,0.96484,0,-0.27539,0,25
153,27,0.99316,0.21973,-0.12891,0,12
153,27,0.63672,0,0.29883,0.356,6
153,27,0.66406,0.24023,0.19531,0.356,7
153,27,0.82422,0,-0.61035,-0.71201,13
153,27,-0.9082,0,-0.4834,-0.71201,30
153,27,-0.9375,0,-0.44531,-0.71201,43
153,27,0.93652,0,-0.44043,-0.71201,42
153,27,0.96484,0,-0.32715,-0.71201,30
153,27,0.99316,0.22266,-0.12305,-0.71201,14
153,27,0.7168,0.37109,-0.26563,-0.356,7
153,27,0.82422,0,-0.57031,-0.356,23
153,27,0.87988,0,-0.51074,-0.356,49
153,27,0.9082,0,-0.48047,-0.356,70
153,27,0.93652,0,-0.43262,-0.356,70
153,27,0.96484,0,-0.32813,-0.356,48
153,27,0.99316,0.17676,-0.18262,-0.356,23
153,27,1.4063,1.2168,0.2373,-0.356,5
153,27,1.6064,1.0186,-0.083008,-0.356,7
153,27,1.5098,1.1943,0.17188,-0.356,6
153,27,0.87891,0,1.6836,-0.356,4
153,27,0.95215,0,1.709,-0.356,5
153,27,0.9668,0.49121,1.6006,-0.356,5
154,43,0.61816,0,0.41211,0,6
154,43,0.66602,0.12598,0.34668,0,7
154,43,-0.76563,0,0.28906,0,7
154,43,0.71777,0.34961,0.18848,0,14
154,43,0.76953,0.34863,-0.086914,0,37
154,43,0.76855,0.39551,-0.15527,0,61
154,43,0.82324,0.3623,-0.12598,0,69
154,43,0.84961,0.36426,-0.15723,0,54
154,43,0.90625,0.32422,-0.087891,0,29
154,43,0.93359,0.3457,0.022461,0,12
154,43,0.86523,0.51563,0.19238,0,5
154,43,0.59277,0,0.53809,0.356,6
154,43,0.64063,0,0.49707,0.356,11
154,43,0.66602,0.13184,0.34473,0.356,13
154,43,0.69238,0.34668,0.16211,0.356,10
154,43,0.76855,0.4082,0.12109,0.356,14
154,43,0.79492,0.43555,0.056641,0.356,15
154,43,0.82031,0.45215,0.037109,0.356,12
154,43,0.61816,0,0.41211,0.71201,5
154,43,0.64258,0.28516,0.29297,0.71201,6
154,43,0.76953,0.34863,-0.086914,-1.068,19
154,43,0.7959,0.36523,-0.06543,-1.068,31
154,43,0.82324,0.37695,-0.070313,-1.068,35
154,43,0.84961,0.38477,-0.09375,-1.068,27
154,43,0.87598,0.4043,-0.0625,-1.068,14
154,43,0.74316,0.34082,-0.06543,-0.71201,30
154,43,0.76953,0.34961,-0.082031,-0.71201,80
154,43,0.7959,0.36426,-0.073242,-0.71201,132
154,43,0.82324,0.375,-0.082031,-0.71201,147
154,43,0.87891,0.31641,-0.079102,-0.71201,115
154,43,0.87598,0.39746,-0.095703,-0.71201,60
154,43,0.90234,0.41602,-0.06543,-0.71201,19
154,43,0.71777,0.39355,-0.055664,-0.356,33
154,43,0.76953,0.35254,-0.066406,-0.356,89
154,43,0.7959,0.36035,-0.09082,-0.356,147
154,43,0.82324,0.37012,-0.10254,-0.356,164
154,43,0.84961,0.38086,-0.11035,-0.356,128
154,43,0.87598,0.39551,-0.10156,-0.356,68
154,43,0.90234,0.4209,-0.010742,-0.356,25
154,43,0.89648,0.43262,0.24414,-0.356,10
154,43,-0.69043,0,-0.76172,0,6
154,43,-0.64063,0,-0.39941,0.71201,3
154,43,0.82031,0.44141,-0.10352,-0.71201,113
155,52,0.57227,0.4043,-0.21191,0,8
155,52,0.66602,0.36133,-0.074219,0,22
155,52,0.66699,0.4248,-0.0097656,0,51
155,52,0.69238,0.43945,0.021484,0,87
155,52,0.7168,0.4541,0.041992,0,104
155,52,0.76855,0.42285,0.048828,0,90
155,52,0.79492,0.43652,0.055664,0,54
155,52,0.79102,0.49609,0.084961,0,22
155,52,0.81543,0.50488,0.12012,0,8
155,52,0.54883,0.43164,0.081055,0.356,6
155,52,0.57227,0.39648,-0.22754,0.356,13
155,52,0.59473,0.4082,-0.24316,0.356,19
155,52,0.69238,0.37207,-0.089844,0.356,27
155,52,0.71777,0.3916,-0.067383,0.356,33
155,52,0.74316,0.40527,-0.069336,0.356,37
155,52,0.76855,0.4248,-0.026367,0.356,36
155,52,0.79492,0.43945,0.018555,0.356,27
155,52,0.82031,0.44434,0.092773,0.356,15
155,52,0.87598,0.37598,0.15918,0.356,9
155,52,0.57227,0.43555,-0.1377,0.71201,6
155,52,0.61914,0.39844,-0.19629,0.71201,9
155,52,0.66699,0.41504,-0.087891,0.71201,11
155,52,0.69238,0.43457,-0.071289,0.71201,11
155,52,0.74316,0.4082,-0.053711,0.71201,11
155,52,0.82422,0.30176,0.051758,0.71201,11
155,52,0.79492,0.41895,0.13379,0.71201,7
155,52,0.66699,0.40918,-0.11133,-1.068,13
155,52,0.69238,0.42871,-0.098633,-1.068,24
155,52,0.7168,0.44922,-0.077148,-1.068,31
155,52,0.74121,0.46387,-0.085938,-1.068,29
155,52,0.76563,0.48047,-0.082031,-1.068,18
155,52,0.64258,0.40723,-0.03418,-0.71201,21
155,52,0.69238,0.38184,-0.03125,-0.71201,68
155,52,0.69238,0.43945,-0.024414,-0.71201,129
155,52,0.7168,0.45508,-0.024414,-0.71201,163
155,52,0.74121,0.4707,-0.023438,-0.71201,143
155,52,0.76563,0.4873,-0.020508,-0.71201,85
155,52,0.79102,0.50098,-0.043945,-0.71201,32
155,52,0.8457,0.45996,-0.085938,-0.71201,8
155,52,0.64258,0.40918,0.0048828,-0.356,27
155,52,0.69238,0.38281,0.0097656,-0.356,87
155,52,0.69238,0.43945,0.024414,-0.356,164
155,52,0.7168,0.45508,0.032227,-0.356,206
155,52,0.76855,0.4248,0.030273,-0.356,177
155,52,0.79492,0.43848,0.02832,-0.356,104
155,52,0.79102,0.50195,0.033203,-0.356,37
155,52,0.8457,0.46777,0,-0.356,9
155,52,-0.61816,0,0.39355,0,5
155,52,-0.59277,0,0.43945,0.356,4
155,52,-0.61816,0,0.43848,0.356,9
155,52,-0.7373,0.054688,0.18066,0.356,15
155,52,-0.64258,0,0.4873,0.71201,5
156,43,0.57227,0.4502,0.080078,0,13
156,43,0.61914,0.43945,0.064453,0,40
156,43,0.64258,0.4541,0.079102,0,71
156,43,0.69238,0.43457,0.072266,0,84
156,43,0.69043,0.4873,0.087891,0,71
156,43,0.71387,0.50391,0.09375,0,44
156,43,0.7373,0.51953,0.099609,0,24
156,43,0.76172,0.52051,0.16602,0,17
156,43,0.78516,0.51465,0.22949,0,16
156,43,0.77832,0.56445,0.25977,0,12
156,43,0.70898,0.18066,0.013672,0.356,20
156,43,0.7373,0.17676,0.066406,0.356,49
156,43,0.76563,0.1748,0.088867,0.356,76
156,43,0.79492,0.1709,0.11035,0.356,80
156,43,0.7959,0.25684,0.14551,0.356,56
156,43,0.82422,0.11719,0.28223,0.356,25
156,43,0.68652,0.25391,-0.016602,0.71201,7
156,43,0.71387,0.26465,0.017578,0.71201,18
156,43,0.74121,0.27441,0.016602,0.71201,30
156,43,0.76855,0.28125,-0.048828,0.71201,34
156,43,0.7959,0.24902,-0.15918,0.71201,28
156,43,0.82422,0,-0.33594,0.71201,15
156,43,0.52637,0.50684,-0.051758,-0.71201,12
156,43,0.61914,0.44434,-0.0029297,-0.71201,34
156,43,0.61816,0.49316,0.00097656,-0.71201,58
156,43,0.64063,0.51172,0.013672,-0.71201,69
156,43,0.69043,0.49414,0.03125,-0.71201,59
156,43,0.71387,0.51074,0.042969,-0.71201,37
156,43,0.7373,0.52441,0.068359,-0.71201,20
156,43,0.79102,0.49219,0.10352,-0.71201,15
156,43,0.78516,0.54102,0.15918,-0.71201,13
156,43,0.80957,0.55566,0.16699,-0.71201,10
156,43,0.54883,0.48438,0,-0.356,25
156,43,0.59473,0.47559,0.011719,-0.356,67
156,43,0.61816,0.49316,0.022461,-0.356,117
156,43,0.64063,0.51074,0.033203,-0.356,137
156,43,0.69043,0.49219,0.054688,-0.356,121
156,43,0.71387,0.50684,0.076172,-0.356,79
156,43,0.76563,0.47461,0.11035,-0.356,46
156,43,0.79102,0.48145,0.14551,-0.356,34
156,43,0.78516,0.5332,0.18359,-0.356,30
156,43,0.80957,0.52832,0.24121,-0.356,22
156,43,0.80078,0.57129,0.28809,-0.356,10
157,64,0.50488,0.4043,-0.18652,0,5
157,64,0.54883,0.42676,-0.10156,0,25
157,64,0.57227,0.4502,-0.077148,0,61
157,64,0.61914,0.44141,-0.050781,0,97
157,64,0.64258,0.45898,-0.040039,0,109
157,64,0.66602,0.47754,-0.010742,0,90
157,64,0.69043,0.49414,0.03125,0,61
157,64,0.74121,0.46484,0.077148,0,40
157,64,0.76563,0.46973,0.12988,0,28
157,64,0.76172,0.52637,0.14746,0,17
157,64,0.81543,0.46973,0.21973,0,10
157,64,0.87109,0.12891,0.46484,0,8
157,64,0.96094,0,0.43555,0,13
157,64,0.95508,0,0.47949,0,15
157,64,0.98242,0,0.46289,0,12
157,64,0.71387,0.25879,0.055664,0.356,14
157,64,0.76563,0.19336,0.03418,0.356,26
157,64,-0.82031,0,-0.029297,0.356,31
157,64,-0.84961,0,-0.16699,0.356,25
157,64,0.65918,0,0.64258,0.356,16
157,64,0.79492,0,0.70313,0.356,19
157,64,0.96094,0,0.56055,0.356,25
157,64,0.95508,0,0.48535,0.356,29
157,64,1.0156,0,0.51953,0.356,23
157,64,0.76563,0.19629,-0.0097656,0.71201,9
157,64,0.79492,0.19727,-0.050781,0.71201,11
157,64,0.82324,0,-0.2373,0.71201,11
157,64,0.85156,0,-0.45898,0.71201,12
157,64,0.82324,0,-0.62891,0.71201,12
157,64,0.89648,0,0.57715,0.71201,15
157,64,0.92285,0,0.54688,0.71201,17
157,64,0.98242,0,0.53711,0.71201,14
157,64,0.57129,0.38281,-0.14648,-0.71201,22
157,64,0.57227,0.43555,-0.13965,-0.71201,54
157,64,0.59473,0.45898,-0.12402,-0.71201,86
157,64,0.61816,0.47949,-0.11914,-0.71201,96
157,64,0.66602,0.46973,-0.09082,-0.71201,78
157,64,0.69043,0.49316,-0.042969,-0.71201,53
157,64,0.71387,0.51074,0.037109,-0.71201,35
157,64,0.76563,0.47461,0.10938,-0.71201,26
157,64,0.79102,0.48047,0.14941,-0.71201,17
157,64,0.81543,0.48633,0.18164,-0.71201,9
157,64,0.50488,0.39648,-0.20313,-0.356,10
157,64,0.54883,0.41797,-0.13281,-0.356,46
157,64,0.57227,0.44238,-0.11523,-0.356,113
157,64,0.59473,0.46387,-0.10449,-0.356,177
157,64,0.61816,0.48438,-0.097656,-0.356,196
157,64,0.66602,0.47266,-0.072266,-0.356,163
157,64,0.69043,0.49512,-0.0078125,-0.356,117
157,64,0.74121,0.46289,0.088867,-0.356,86
157,64,0.76563,0.4668,0.13867,-0.356,66
157,64,0.79102,0.46973,0.17969,-0.356,43
157,64,0.78516,0.52051,0.21582,-0.356,20
157,64,0.83984,0.45215,0.28516,-0.356,8
157,64,0.5127,0.78906,-0.40723,0,7
157,64,0.52734,0.77344,-0.48535,0,8
157,64,0.57617,0.7373,-0.54688,0,7
157,64,0.55762,0.15137,0.62305,0.356,16
157,64,0.7959,0,-0.69043,0.356,16
