Frame #,# Obj,X,Y,Z,Doppler,Intensity
1188,4,-0.4209,0,0.41211,-0.356,6
1188,4,-0.44238,0.013672,0.42773,-0.356,8
1188,4,-0.46289,0,0.49414,-0.356,7
1188,4,-0.64453,0,0,-0.356,4
1189,2,-0.38477,0,-0.50195,-0.356,4
1189,2,0.55762,0.13867,0.21973,-0.356,3
162,11,-0.11523,1.4961,1.0742,0,7
162,11,-0.058594,1.5283,1.084,0,9
162,11,0,1.6025,1.0273,0,8
162,11,0.060547,1.6191,1.0537,0.356,9
162,11,0.061523,1.5781,1.1641,0.356,10
162,11,0.0625,1.5889,1.1992,0.356,8
162,11,-0.17285,1.5215,1.0293,-0.356,13
162,11,-0.11719,1.5996,0.96973,-0.356,18
162,11,-0.11914,1.6689,0.90918,-0.356,17
162,11,-0.060547,1.7471,0.8252,-0.356,13
162,11,0,1.7354,0.91699,-0.356,10
163,29,0,1.3838,1.1758,0,5
163,29,0,1.3662,1.2402,0,7
163,29,0,1.5352,1.0752,0,8
163,29,0,1.6484,0.95215,0,7
163,29,-0.18652,1.9092,0.53711,0,10
163,29,-0.12598,1.8965,0.68652,0,15
163,29,-0.12793,1.9102,0.73242,0,15
163,29,-0.19531,1.9551,0.67969,0,10
163,29,0,1.5664,1.082,0.356,5
163,29,0,1.4951,1.2246,0.356,7
163,29,0,1.5977,0.92285,-1.068,8
163,29,0,1.6494,0.8916,-1.068,8
163,29,-0.11133,1.6426,0.69434,-0.71201,11
163,29,0,1.5498,0.94531,-0.71201,17
163,29,0,1.5459,1.0068,-0.71201,24
163,29,0,1.5596,1.04,-0.71201,25
163,29,-0.05957,1.6631,0.92383,-0.71201,18
163,29,-0.18945,1.9639,0.43945,-0.71201,14
163,29,-0.19238,1.9854,0.47559,-0.71201,13
163,29,0,1.9902,0.60254,-0.71201,8
163,29,-0.16797,1.584,0.80957,-0.356,8
163,29,0,1.4609,1.0781,-0.356,13
163,29,0,1.459,1.1289,-0.356,20
163,29,0,1.4746,1.1582,-0.356,21
163,29,-0.11914,1.71,0.82813,-0.356,15
