Frame #,# Obj,X,Y,Z,Doppler,Intensity
153,6,0.046875,1.3252,0.6875,0.356,10
153,6,0.047852,1.3555,0.69238,0.356,11
153,6,0.09668,1.4141,0.63281,0.356,9
153,6,0.046875,1.3701,0.59375,-0.356,8
153,6,0.094727,1.3887,0.61816,-0.356,10
153,6,0.09668,1.4395,0.57324,-0.356,8
154,6,0,1.3135,0.64844,0.356,5
154,6,0,1.2783,0.77344,0.356,8
154,6,0.047852,1.2168,0.91504,0.356,9
154,6,0,1.1123,1.083,0.356,6
154,6,0,1.3584,0.62012,-0.356,7
154,6,0,1.3193,0.76172,-0.356,7
155,7,0.045898,1.3428,0.58203,0.356,7
155,7,0.046875,1.3691,0.59473,0.356,11
155,7,0.047852,1.3516,0.70117,0.356,13
155,7,0,1.4316,0.60059,0.356,9
155,7,0.046875,1.4053,0.50293,-0.356,9
155,7,0.047852,1.3887,0.62402,-0.356,10
155,7,0.048828,1.4238,0.61621,-0.356,8
156,11,0.045898,1.1846,0.85938,0.356,12
156,11,0,1.2461,0.82324,0.356,19
156,11,0.047852,1.2949,0.80078,0.356,23
156,11,0.048828,1.3115,0.8291,0.356,19
156,11,0.049805,1.416,0.70215,0.356,11
156,11,0.050781,1.4883,0.61523,0.356,6
156,11,0,1.252,0.75977,-0.356,8
156,11,0.046875,1.3027,0.72949,-0.356,15
156,11,0.047852,1.3281,0.74414,-0.356,18
156,11,0.09668,1.3555,0.75098,-0.356,15
156,11,0.049805,1.3691,0.79004,-0.356,8
157,37,0.1377,1.2246,0.79102,0,9
157,37,0.046875,1.3926,0.53711,0,19
157,37,0.094727,1.4355,0.50098,0,30
157,37,0,1.5234,0.29883,0,32
157,37,-0.049805,1.5752,0.13477,0,25
157,37,-0.20117,1.5957,-0.084961,0,13
157,37,0.30762,1.6104,0.037109,0,5
157,37,0.044922,1.3184,0.56543,0.356,8
157,37,0.045898,1.3105,0.65137,0.356,23
157,37,0.09375,1.3047,0.7207,0.356,42
157,37,0.047852,1.3135,0.76953,0.356,47
157,37,0.048828,1.3203,0.81445,0.356,31
157,37,0,1.0459,1.1865,0.356,8
157,37,0.15137,1.5391,0.4502,0.356,8
157,37,0.10254,1.5332,0.57324,0.356,8
157,37,0,1.2334,0.79004,0.71201,7
157,37,0.046875,1.2559,0.80762,0.71201,13
157,37,0.047852,1.2822,0.82031,0.71201,15
157,37,0,1.3115,0.83105,0.71201,10
157,37,-0.046875,1.418,0.46777,-0.71201,13
157,37,-0.094727,1.5176,0.087891,-0.71201,21
157,37,-0.09668,1.5479,-0.075195,-0.71201,24
157,37,-0.098633,1.5771,-0.068359,-0.71201,21
157,37,0,1.6064,0.11816,-0.71201,11
157,37,0,1.3604,0.54199,-0.356,15
157,37,-0.09375,1.3525,0.62793,-0.356,31
157,37,-0.094727,1.4795,0.34766,-0.356,47
157,37,-0.09668,1.5479,-0.064453,-0.356,52
157,37,-0.098633,1.5771,-0.058594,-0.356,44
157,37,0,1.6006,0.18359,-0.356,26
157,37,-0.10254,1.5811,0.42383,-0.356,10
157,37,-0.41211,1.3496,-0.3916,0,5
157,37,0.30176,1.4902,0.53125,0,8
157,37,-0.3584,0.70703,1.4355,0,5
157,37,0.98828,0.34277,-1.1865,0.356,6
157,37,1.0576,0,-1.4375,0.356,5
157,37,0.30762,1.5479,-0.44727,-0.356,7
158,50,0.044922,1.4316,0.089844,0,7
158,50,0.091797,1.4316,0.29395,0,12
158,50,0.18652,1.3613,0.58594,0,21
158,50,0.19043,1.3662,0.64551,0,32
158,50,0.14551,1.416,0.61816,0,37
158,50,0.049805,1.5195,0.43457,0,32
158,50,0,1.5781,0.32227,0,22
158,50,0,1.627,0.20605,0,11
158,50,0.043945,1.4043,0.049805,0.356,10
158,50,0.089844,1.4326,0.013672,0.356,24
158,50,0.091797,1.4609,0.026367,0.356,35
158,50,0.13965,1.4756,0.18262,0.356,34
158,50,0.14258,1.4346,0.49219,0.356,38
158,50,0.048828,1.3955,0.67871,0.356,47
158,50,0.098633,1.4326,0.66309,0.356,40
158,50,0.10059,1.5127,0.54395,0.356,20
158,50,0.10254,1.3096,0.98145,0.356,13
158,50,0,1.2979,1.0498,0.356,11
158,50,0,1.4355,0,0.71201,7
158,50,0.091797,1.459,0.081055,0.71201,11
158,50,0.13965,1.4678,0.2373,0.71201,11
158,50,0.047852,1.415,0.55957,0.71201,12
158,50,0.048828,1.377,0.71387,0.71201,16
158,50,0.049805,1.4023,0.73047,0.71201,13
158,50,0.18262,1.3281,-0.58984,-0.71201,10
158,50,0.28027,1.3115,-0.6582,-0.71201,17
158,50,0.28516,1.3115,-0.71875,-0.71201,20
158,50,-0.19434,1.5381,0.072266,-0.71201,22
158,50,-0.14844,1.5742,0.011719,-0.71201,20
158,50,-0.10059,1.6074,-0.041992,-0.71201,13
158,50,0.13477,1.3828,-0.3584,-0.356,13
158,50,0.18262,1.3799,-0.45508,-0.356,24
158,50,0.28027,1.3613,-0.54883,-0.356,31
158,50,-0.19043,1.3975,0.57617,-0.356,38
158,50,-0.14551,1.5098,0.33008,-0.356,51
158,50,-0.098633,1.5713,0.1543,-0.356,47
158,50,-0.10059,1.6074,-0.0019531,-0.356,28
158,50,0,1.6191,0.25977,-0.356,10
158,50,0.10449,1.5322,0.65527,-0.356,7
158,50,-0.49316,0,-1.3809,0,4
158,50,-0.41211,0.93359,-1.0508,0,7
158,50,-0.37305,1.2041,-0.80078,0,11
158,50,-0.32031,1.2598,0.67383,-0.71201,6
158,50,-0.28027,1.3662,0.53613,-0.71201,11
158,50,-0.23828,1.457,0.37305,-0.71201,17
158,50,0.33984,1.1855,-0.94336,-0.71201,18
158,50,0.29688,1.1436,1.0508,-0.71201,12
158,50,-0.28027,1.3125,0.65625,-0.356,22
158,50,0.33301,1.3467,-0.62891,-0.356,34
158,50,0.3877,1.3545,-0.65234,-0.356,31
159,64,0.044922,1.4063,0.28027,0,10
159,64,0.091797,1.4336,0.28613,0,18
159,64,0.13965,1.4609,0.27734,0,24
159,64,0.094727,1.4893,0.30469,0,25
159,64,0.09668,1.5303,0.24316,0,26
159,64,0.098633,1.5654,0.20117,0,26
159,64,0.10059,1.5938,0.21484,0,22
159,64,0.050781,1.625,0.21973,0,10
159,64,0.83496,0,-1.498,0,3
159,64,0.087891,1.3418,0.40918,0.356,11
159,64,0.089844,1.4063,0.27441,0.356,29
159,64,0.091797,1.4346,0.2793,0.356,52
159,64,0.09375,1.4512,0.34277,0.356,64
159,64,0.094727,1.4688,0.39063,0.356,60
159,64,0.048828,1.5078,0.36523,0.356,52
159,64,0.098633,1.5488,0.30566,0.356,55
159,64,0.10059,1.5801,0.29688,0.356,46
159,64,0.10254,1.5977,0.3584,0.356,23
159,64,0.10449,1.4512,0.81836,0.356,9
159,64,0.052734,1.459,0.86816,0.356,10
159,64,0.044922,1.4043,0.29395,0.71201,10
159,64,0.045898,1.4258,0.3291,0.71201,18
159,64,0.09375,1.4453,0.36328,0.71201,25
159,64,0.047852,1.4736,0.38281,0.71201,26
159,64,0.048828,1.5127,0.34668,0.71201,25
159,64,0.098633,1.5391,0.34961,0.71201,23
159,64,0.10059,1.5674,0.35742,0.71201,17
159,64,0,1.6094,0.31641,0.71201,7
159,64,0.28223,1.251,-0.13086,-2.848,7
159,64,0.20605,1.293,-0.15527,-2.848,6
159,64,0.46094,1.1338,0.12598,-2.492,6
159,64,0.35449,1.2041,-0.10352,-2.492,11
159,64,0.3623,1.2324,-0.10645,-2.492,15
159,64,0.37109,1.2607,-0.10352,-2.492,15
159,64,0.33691,1.2988,-0.11914,-2.492,10
159,64,0.53809,1.0439,0.36523,-2.136,5
159,64,0.31445,1.2061,-0.17773,-2.136,9
159,64,0.32227,1.2383,-0.15039,-2.136,13
159,64,0.28809,1.2803,-0.12598,-2.136,13
159,64,0.29492,1.3115,-0.083984,-2.136,9
159,64,0.34375,1.3291,-0.095703,-2.136,5
159,64,0.46094,2.041,0.2627,-1.78,4
159,64,-1.9375,0.8877,0.16992,-1.78,5
159,64,-2.0322,0.75293,0.048828,-1.78,5
159,64,0,1.4639,-0.020508,-0.71201,7
159,64,0,1.4932,-0.020508,-0.71201,7
159,64,0.089844,1.4307,0.06543,-0.356,13
159,64,0.091797,1.459,0.082031,-0.356,22
159,64,0.09375,1.4902,0.044922,-0.356,25
159,64,0.094727,1.5107,0.16699,-0.356,20
159,64,0.049805,1.5225,0.4248,-0.356,8
159,64,0,1.5713,0.35547,-0.356,8
159,64,0,1.5459,0.54688,-0.356,6
159,64,1.0381,0,-1.4336,0,15
159,64,1.0068,0,-1.4463,0,14
159,64,1.0254,0,-1.417,0,9
159,64,-0.88672,0.87695,-1.1104,0,3
159,64,1.2744,0.59277,0.038086,0.356,7
159,64,1.0381,0,-1.3516,0.356,30
159,64,1.0068,0,-1.3662,0.356,29
159,64,0.97363,0,-1.4316,0.356,19
159,64,1.043,0,-1.6289,0.356,7
159,64,0.98828,0,-1.3486,0.71201,12
159,64,1.0068,0,-1.3564,0.71201,11
160,47,0.083984,1.3311,0.19043,0,8
160,47,0.085938,1.3643,0.16309,0,9
160,47,0.087891,1.3809,0.24707,0,8
160,47,0.13477,1.4033,0.26953,0,8
160,47,0.1377,1.4541,0.1084,0,9
160,47,0.18652,1.4766,0.13184,0,11
160,47,0.19043,1.5068,0.11914,0,12
160,47,0.19434,1.5361,-0.1084,0,12
160,47,0.14844,1.5674,-0.1543,0,9
160,47,0.20117,1.5986,0,0,7
160,47,0.13477,1.4287,0.040039,0.356,13
160,47,0.091797,1.4609,0.036133,0.356,24
160,47,0.13965,1.4873,0.021484,0.356,35
160,47,0.14258,1.5059,-0.17383,0.356,39
160,47,0.14551,1.1992,-0.97559,0.356,35
160,47,0.19727,0.83008,-1.332,0.356,27
160,47,0.10059,0.89355,1.3369,0.356,20
160,47,0.050781,1.4141,0.8291,0.356,16
160,47,0.10449,1.5088,0.70703,0.356,14
160,47,0.052734,1.5078,0.78125,0.356,9
160,47,0.047852,1.5166,-0.12988,0.71201,11
160,47,0.09668,1.4814,-0.45215,0.71201,10
160,47,0.098633,1.4229,-0.68359,0.71201,7
160,47,-0.33398,2.0293,-0.58398,-3.204,7
160,47,-0.33887,2.085,-0.48535,-3.204,7
160,47,0.085938,1.373,0.05957,-0.71201,9
160,47,0.12402,1.3096,0.083984,-0.356,11
160,47,0.16797,1.3242,0.18457,-0.356,17
160,47,0.12891,1.3584,0.18164,-0.356,18
160,47,0.087891,1.3867,0.21289,-0.356,12
160,47,0.048828,0.72949,1.3691,-0.356,21
160,47,0.049805,1.2334,0.98828,-0.356,21
160,47,0.050781,1.4473,0.70605,-0.356,21
160,47,0.050781,1.5332,0.58203,-0.356,18
160,47,0.051758,1.5684,0.57031,-0.356,13
160,47,0,1.6104,0.54199,-0.356,9
160,47,0.83984,0,1.5566,0,5
160,47,-0.48535,1.3135,0.66992,0.356,18
160,47,-0.49414,1.4561,0.37109,0.356,15
160,47,-0.50293,1.5264,-0.10645,0.356,11
160,47,-0.52344,0.64844,1.2744,0.71201,6
160,47,0.92188,0,-1.541,0.71201,6
160,47,0.98828,0,-1.5186,0.71201,5
160,47,0.40137,1.9688,0.73145,-3.204,6
160,47,0.40625,1.9453,0.86621,-3.204,6
160,47,-0.5332,1.4551,-0.09082,-0.356,11
