Frame #,# Obj,X,Y,Z,Doppler,Intensity
2303,3,0.30762,3.2207,-0.54102,0.356,4
2303,3,0.31055,3.2881,-0.20703,0.356,4
2303,3,0,3.2324,-0.83496,0.356,2
2311,2,0,3.1758,-0.82031,-0.356,2
2311,2,0.31055,3.2881,-0.20703,-0.356,3
2340,3,0.29688,3.1436,0.18555,0.356,6
2340,3,0.19922,3.1709,0.31445,0.356,6
2340,3,0.10059,3.2197,-0.022461,0.356,4
2382,1,0,3.3389,0,0.356,2
2385,2,0.10059,3.1943,0.40332,0.356,4
2385,2,0,3.2158,0.47949,0.356,3
2393,5,0.10254,3.2725,0.20508,0,3
2393,5,0.10059,3.2197,-0.022461,0.356,4
2393,5,0.10156,3.2432,0.20313,0.356,5
2393,5,0.10254,3.2783,-0.050781,0.356,5
2393,5,0.10352,3.2627,0.5459,0.356,3
2419,6,0.40625,3.1982,-0.41895,-0.356,5
2419,6,0.41016,3.2266,-0.42285,-0.356,6
2419,6,0.41406,3.2666,-0.33887,-0.356,5
2419,6,0.20898,3.332,-0.075195,-0.356,3
2419,6,-0.71094,1.1025,2.9746,-0.356,3
2419,6,-0.83496,0,-3.3389,-0.356,2
2428,3,0.30176,3.1758,-0.45215,0.356,4
2428,3,0.20313,3.1592,-0.73926,0.356,4
2428,3,0.41016,3.2188,-0.48438,0.356,4
2434,2,0.20703,3.2773,0.41406,0.356,4
2434,2,0.31348,3.2021,-0.89258,0.356,5
2466,2,0.10254,3.2666,-0.2793,0.356,3
2466,2,0.10352,3.3057,-0.13184,0.356,3
80,4,0,3.251,0,-0.71201,3
80,4,0,3.2803,0,-0.71201,3
80,4,0,3.2773,0.14844,-0.356,3
80,4,0.10352,3.3018,0.20703,-0.356,3
82,3,0.099609,3.1904,-0.049805,0.356,5
82,3,0.10059,3.209,-0.27441,0.356,5
82,3,0.10156,3.2236,-0.40527,0.356,4
84,1,0.099609,3.166,-0.39844,-0.356,4
85,15,0,3.0703,-0.17578,0.356,5
85,15,0,3.1045,0,0.356,9
85,15,0,3.1328,-0.084961,0.356,10
85,15,0,3.1592,0.16113,0.356,7
85,15,0,3.0742,-0.084961,0.71201,6
85,15,0,3.1045,0,0.71201,10
85,15,0,3.1338,0.047852,0.71201,11
85,15,0,3.1592,0.16211,0.71201,8
85,15,-0.097656,3.1299,0.125,1.068,5
85,15,0,3.1299,0.16504,1.424,6
85,15,0,3.1631,0,1.424,7
85,15,0,3.1807,0.27051,1.424,6
85,15,0,3.0996,0.46289,1.78,7
85,15,0,3.1602,0.14258,1.78,8
85,15,0,3.1924,0,1.78,6
86,3,0,3.1621,-0.077148,0.356,6
86,3,0,3.1914,-0.078125,0.356,5
86,3,0,3.2139,0.22461,0.356,4
87,4,0,3.1631,0,0.356,4
87,4,0,3.1895,0.14453,0.356,5
87,4,0,3.2158,0.20215,0.356,5
87,4,0.10156,3.1465,0.81152,0.356,4
134,3,0,3.2637,-0.54688,-0.356,3
134,3,0.20898,3.332,-0.075195,-0.356,4
134,3,-1.2412,1.8037,-2.4824,-0.356,2
135,7,0,3.2412,-0.25391,-1.068,4
135,7,0,3.2559,-0.39746,-1.068,5
135,7,0,3.292,-0.33887,-1.068,4
135,7,0,3.2412,-0.25391,-0.71201,4
135,7,0,3.2559,-0.39746,-0.71201,5
135,7,0,3.2734,-0.48828,-0.71201,4
135,7,0,3.3027,-0.49316,-0.71201,2
136,2,0,3.2158,-0.47949,-0.356,3
136,2,-1.1172,0.17578,-3.0479,-0.356,2
139,4,0,2.9434,0.51367,2.848,6
139,4,0,3.0049,0.26758,2.848,7
139,4,0,2.9941,0.36523,3.204,6
139,4,0.10059,3.1631,-0.60449,-0.356,4
140,3,0,3.1289,0.4668,0.71201,5
140,3,0,3.2119,-0.25098,1.78,4
140,3,-0.19727,3.1563,0.071289,0.71201,5
142,10,0,3.2451,-0.2041,0,4
142,10,0,3.2803,0,0,3
142,10,0,3.1895,0.14453,0.356,6
142,10,0,3.2197,0.12793,0.356,9
142,10,0,3.2422,0.23438,0.356,9
142,10,0,3.2783,-0.11133,0.356,7
142,10,0,3.3096,0,0.356,4
142,10,0,3.2451,0.2041,0.71201,3
142,10,0,3.2803,0,0.71201,2
142,10,0,3.1934,-0.6084,-0.356,3
197,5,0,3.292,-0.33887,-0.71201,2
197,5,0,3.3213,-0.3418,-0.71201,2
197,5,0,3.2803,0,-0.356,3
197,5,0,3.3096,0,-0.356,5
197,5,0,3.3213,-0.3418,-0.356,4
198,2,0,3.2051,-0.33008,-1.424,3
198,2,0,3.1475,-0.8125,-0.71201,3
199,3,0.10254,3.2725,0.20508,0.356,4
199,3,0.20703,3.3027,-0.075195,0.356,3
199,3,-1.0342,2.3672,-2.0684,0.356,2
200,1,0,3.2803,0,0.356,3
202,21,0,3.0752,0,1.424,8
202,21,0,3.1045,0.046875,1.424,11
202,21,0,3.1338,0.044922,1.424,10
202,21,0,3.1533,0.24707,1.424,6
202,21,0,3.0371,0.2373,1.78,8
202,21,0,3.0723,0.13867,1.78,16
202,21,0,3.1045,0.030273,1.78,21
202,21,0,3.1309,0.13281,1.78,19
202,21,0,3.1416,0.37207,1.78,11
202,21,0,3.1904,0.12598,1.78,4
