Frame #,# Obj,X,Y,Z,Doppler,Intensity
120,8,0.20117,3.123,-0.76465,0.356,7
120,8,0.20313,3.1074,-0.93555,0.356,8
120,8,0.20508,3.1494,-0.89453,0.356,7
120,8,0.20703,3.2158,-0.75293,0.356,4
120,8,0.20117,3.0928,-0.87793,-0.356,5
120,8,0.20313,3.0703,-1.0479,-0.356,6
120,8,0.30762,3.1006,-1.0254,-0.356,5
120,8,0.10352,2.9746,-1.4482,-0.356,3
124,15,0,2.5928,-0.2666,0,5
124,15,0,2.6094,-0.37402,0,10
124,15,0,2.6504,-0.27832,0,13
124,15,0,2.6826,-0.25293,0,13
124,15,0,2.7061,-0.31348,0,10
124,15,0,2.6055,-0.070313,0.356,9
124,15,0,2.6299,-0.18359,0.356,18
124,15,-0.083008,2.6592,-0.15234,0.356,26
124,15,0,2.6895,-0.16406,0.356,26
124,15,0,2.708,-0.29492,0.356,19
124,15,0,2.7383,-0.28711,0.356,9
124,15,-0.16504,2.624,-0.19141,0.71201,9
124,15,-0.083008,2.6641,-0.045898,0.71201,12
124,15,0,2.6934,-0.078125,0.71201,12
124,15,0,2.7217,-0.098633,0.71201,8
125,30,0,3.1074,-0.5918,0,8
125,30,0,3.1641,-0.42285,0,9
125,30,0,3.1865,-0.47559,0,7
125,30,0,2.6631,-0.10547,0.356,5
125,30,0,2.6865,-0.21289,0.356,12
125,30,-0.084961,2.6982,-0.3623,0.356,19
125,30,0,2.7344,-0.32129,0.356,20
125,30,0,2.7656,-0.30859,0.356,17
125,30,0,2.7998,-0.25977,0.356,11
125,30,0,3.1289,-0.18262,0.356,15
125,30,0,3.1484,-0.30273,0.356,20
125,30,0,3.1787,-0.2959,0.356,21
125,30,0,3.2051,-0.33008,0.356,16
125,30,0,3.25,-0.099609,0.356,10
125,30,0,2.6631,-0.11523,0.71201,15
125,30,0,2.6875,-0.19238,0.71201,31
125,30,-0.084961,2.7129,-0.22754,0.71201,44
125,30,0,2.7402,-0.26367,0.71201,44
125,30,0,2.7676,-0.28711,0.71201,33
125,30,0,2.7939,-0.31641,0.71201,18
125,30,0,3.1826,-0.24902,0.71201,9
125,30,-0.10059,3.2188,0.083984,0.71201,8
125,30,0,2.6641,-0.083008,1.068,11
125,30,0,2.6924,-0.11816,1.068,21
125,30,0,2.7197,-0.15625,1.068,29
125,30,0,2.7471,-0.17871,1.068,29
125,30,0,2.7764,-0.18652,1.068,20
125,30,0,3.0537,-0.56055,-0.356,6
125,30,0,3.1309,-0.1416,-0.356,7
125,30,0,3.1436,-0.35547,-0.356,7
126,19,0,2.7773,-0.1748,0.71201,6
126,19,0,2.7969,-0.28809,0.71201,14
126,19,0,2.8281,-0.26758,0.71201,16
126,19,0,2.8389,-0.42383,0.71201,14
126,19,0,2.8506,-0.5332,0.71201,8
126,19,0,2.7773,-0.16309,1.068,12
126,19,0,2.8047,-0.20117,1.068,22
126,19,0,2.8291,-0.25977,1.068,25
126,19,0,2.8535,-0.31445,1.068,20
126,19,0,2.8857,-0.28613,1.068,10
126,19,-0.40234,3.1963,0.060547,1.068,5
126,19,-0.40625,3.208,-0.33301,1.068,5
126,19,-0.61523,3.0713,-0.97461,1.068,4
126,19,0,2.7822,0,1.424,6
126,19,0,2.8096,-0.11133,1.424,10
126,19,-0.088867,2.8359,-0.14746,1.424,11
126,19,0,2.8691,-0.095703,1.424,8
126,19,2.8193,1.3359,-0.80566,1.068,3
126,19,2.9463,1.2314,-0.60938,1.068,3
127,26,0,2.8525,-0.31445,0.356,10
127,26,0,2.8848,-0.29688,0.356,14
127,26,0,2.9014,-0.40332,0.356,13
127,26,0,2.9258,-0.43652,0.356,10
127,26,0,2.8389,-0.10352,0.71201,12
127,26,0,2.8672,-0.14063,0.71201,27
127,26,0,2.8877,-0.26758,0.71201,39
127,26,0,2.915,-0.28125,0.71201,39
127,26,0,2.9395,-0.33496,0.71201,27
127,26,0,2.9756,-0.26465,0.71201,12
127,26,2.999,1.2539,-0.62012,0.71201,5
