Frame #,# Obj,X,Y,Z,Doppler,Intensity
179,19,-0.41016,1.8223,0.16309,0,4
179,19,-0.29785,1.8564,0.30176,0,10
179,19,-0.24121,1.874,0.40723,0,16
179,19,-0.30664,1.8887,0.4375,0,19
179,19,-0.24902,1.915,0.4873,0,17
179,19,-0.37891,1.9404,0.41797,0,10
179,19,-0.41016,1.8252,0.11719,-0.71201,6
179,19,-0.29785,1.8496,0.33691,-0.71201,12
179,19,-0.3623,1.8711,0.32129,-0.71201,17
179,19,-0.24512,1.9082,0.38477,-0.71201,20
179,19,-0.31152,1.9434,0.30762,-0.71201,16
179,19,-0.37891,1.9668,0.26758,-0.71201,9
179,19,-0.29297,1.833,0.26172,-0.356,10
179,19,-0.29785,1.8418,0.38086,-0.356,21
179,19,-0.30176,1.8662,0.40527,-0.356,33
179,19,-0.30664,1.9063,0.35059,-0.356,39
179,19,-0.24902,1.9463,0.33887,-0.356,34
179,19,-0.25293,1.9746,0.34961,-0.356,21
179,19,-0.19238,1.9951,0.43066,-0.356,10
180,2,-0.30176,1.875,0.3623,0,5
180,2,-0.42285,1.8848,-0.077148,-0.356,5
181,12,-0.57617,2.3496,1.0469,0,4
181,12,-0.33301,2.4355,1.0313,0,7
181,12,-0.4209,2.5693,0.69238,0,7
181,12,-0.42578,2.5127,0.96094,0,5
181,12,-0.25586,1.584,0.33789,-1.424,6
181,12,-0.20898,1.6191,0.35156,-1.424,7
181,12,-0.21191,1.5752,0.59863,-1.424,5
181,12,-0.41602,2.5654,0.58984,-0.71201,8
181,12,-0.3291,2.4443,0.92871,-0.356,10
181,12,-0.41602,2.5,0.8252,-0.356,14
181,12,-0.33691,2.5068,0.92969,-0.356,14
181,12,-0.34082,2.5908,0.77051,-0.356,10
182,9,-0.11914,1.5713,1.0674,0.356,11
182,9,-0.12109,1.5693,1.123,0.356,16
182,9,-0.12305,1.6182,1.1035,0.356,15
182,9,-0.18652,1.6855,1.0439,0.356,10
182,9,-0.047852,1.4912,0.30762,-1.068,9
182,9,-0.14551,1.5078,0.33887,-1.068,9
182,9,0,1.5732,1.0713,-0.356,7
182,9,-0.12109,1.626,1.0381,-0.356,10
182,9,-0.18359,1.6367,1.0674,-0.356,9
183,5,0,1.5684,1.0801,0.356,7
183,5,-0.060547,1.5664,1.1309,0.356,10
183,5,0,1.6992,0.98145,0.356,9
183,5,0,1.7461,0.95898,0.356,6
183,5,0,1.6904,0.9375,-0.356,6
184,19,0,1.2676,0.79004,0,8
184,19,0,1.2822,0.82227,0,15
184,19,0,1.3467,0.77148,0,19
184,19,-0.049805,1.3643,0.79883,0,17
184,19,0,1.3311,0.90625,0,9
184,19,0,1.2275,0.79883,0.356,7
184,19,0,1.2412,0.83008,0.356,17
184,19,-0.047852,1.2813,0.82227,0.356,31
184,19,0,1.2988,0.85059,0.356,38
184,19,-0.049805,1.3262,0.86035,0.356,34
184,19,-0.050781,1.3564,0.86816,0.356,20
184,19,0,1.6855,0.88477,0.356,9
184,19,0,1.7061,0.9082,0.356,11
184,19,-0.18359,1.6689,1.0156,0.356,10
184,19,0,1.2285,0.84961,0.71201,14
184,19,0,1.208,0.92773,0.71201,23
184,19,-0.048828,1.2656,0.89746,0.71201,28
184,19,-0.098633,1.2783,0.92578,0.71201,24
184,19,-0.10059,1.3223,0.91504,0.71201,14
185,26,0,1.748,0.89258,0,7
185,26,0,1.791,0.87109,0,7
185,26,0,1.8867,0.72363,0,7
185,26,-0.18164,1.7773,0.73828,0.356,12
185,26,-0.24512,1.7354,0.88379,0.356,14
185,26,-0.18652,1.7871,0.8584,0.356,13
185,26,-0.18945,1.8447,0.80273,0.356,11
185,26,-0.12793,1.8008,0.9707,0.356,8
185,26,-0.19727,1.3555,0.79102,0.71201,7
185,26,-0.15137,1.4473,0.69141,0.71201,10
185,26,-0.20508,1.4639,0.71191,0.71201,11
185,26,-0.15625,1.4824,0.75195,0.71201,10
185,26,0,1.9199,0.52832,0.71201,9
185,26,0,1.9277,0.60645,0.71201,13
185,26,0,1.9365,0.67285,0.71201,12
185,26,0,1.9326,0.7666,0.71201,8
185,26,-0.14844,1.4316,0.65625,1.068,9
185,26,-0.15137,1.4609,0.66211,1.068,11
185,26,-0.15332,1.4404,0.76855,1.068,12
185,26,-0.15625,1.4697,0.77539,1.068,10
185,26,0,1.918,0.53516,1.068,13
185,26,0,1.9453,0.54688,1.068,17
185,26,-0.064453,1.9521,0.62305,1.068,17
185,26,0,1.9609,0.69336,1.068,11
185,26,0.3457,1.3613,-0.72754,0.71201,4
185,26,0.44531,1.3506,-0.69238,1.068,5
186,12,0,1.5469,0.62695,0.71201,15
186,12,-0.10645,1.5469,0.69336,0.71201,26
186,12,-0.1084,1.5459,0.76465,0.71201,30
186,12,-0.10938,1.5596,0.80176,0.71201,25
186,12,-0.16797,1.5615,0.85156,0.71201,14
186,12,0,1.626,0.37695,1.068,18
186,12,-0.10645,1.5537,0.67773,1.068,33
186,12,-0.1084,1.541,0.77539,1.068,42
186,12,-0.054688,1.5498,0.82617,1.068,36
186,12,-0.11133,1.5537,0.875,1.068,21
186,12,0,1.6416,0.54102,1.424,12
186,12,0,1.5801,0.76855,1.424,11
187,35,-0.22656,1.5811,0.86328,0,6
187,35,0,1.6436,0.83887,0,7
187,35,-0.17578,1.5879,0.98047,0,6
187,35,0,1.5889,1.1016,0,5
187,35,0,1.6777,1.0176,0,7
187,35,-0.24902,1.6641,1.0664,0,7
187,35,-0.30664,1.6816,0.96387,0.356,13
187,35,-0.24902,1.6904,1.0225,0.356,15
187,35,-0.25293,1.6748,1.1016,0.356,10
187,35,-0.11133,1.5391,0.90039,0.71201,23
187,35,-0.11328,1.5439,0.94922,0.71201,38
187,35,-0.11523,1.5654,0.96973,0.71201,42
187,35,-0.17578,1.6582,0.85742,0.71201,31
187,35,-0.23828,1.6699,0.88184,0.71201,16
187,35,0,1.1895,1.2939,1.068,23
187,35,-0.11133,1.3008,1.2197,1.068,62
187,35,-0.11328,1.377,1.1777,1.068,102
187,35,-0.11523,1.4414,1.1465,1.068,116
187,35,-0.11719,1.5088,1.1064,1.068,90
187,35,-0.17871,1.5508,1.0898,1.068,46
187,35,-0.18164,1.665,0.96582,1.068,14
187,35,0,1.0215,1.4307,1.424,17
187,35,-0.11133,1.2197,1.2998,1.424,47
187,35,-0.11328,1.2783,1.2842,1.424,80
187,35,-0.11523,1.3506,1.252,1.424,92
187,35,-0.11719,1.416,1.2227,1.424,74
187,35,-0.17871,1.4688,1.1982,1.424,39
187,35,-0.24121,1.5498,1.1299,1.424,12
187,35,0,1.1445,1.3711,1.78,8
187,35,-0.11328,1.1924,1.3643,1.78,15
187,35,-0.23047,1.2588,1.3291,1.78,17
187,35,-0.23438,1.3965,1.2275,1.78,14
187,35,-0.17871,1.2471,1.4268,1.78,8
187,35,0,1.7734,0.50879,-0.356,7
187,35,0.60449,1.5879,-0.92285,0,3
188,34,-0.23047,1.6777,0.7334,0,5
188,34,-0.29297,1.7207,0.68359,0,8
188,34,-0.29785,1.7432,0.70508,0,10
188,34,-0.30176,1.8252,0.56055,0,7
188,34,-0.18652,1.6943,1.0303,0,7
188,34,-0.25293,1.7314,1.0107,0,8
188,34,-0.28809,1.6475,0.7793,0.356,21
188,34,-0.23438,1.6797,0.79883,0.356,45
188,34,-0.23828,1.7031,0.81641,0.356,59
188,34,-0.24121,1.7324,0.82324,0.356,51
188,34,-0.30664,1.792,0.73828,0.356,25
188,34,0,1.6279,1.1475,0.356,6
188,34,-0.25293,1.6133,1.1914,0.356,11
188,34,2.7129,1.2588,1.4844,0.356,4
188,34,-0.34082,1.5371,0.9043,0.71201,8
188,34,-0.28809,1.6084,0.85742,0.71201,32
188,34,-0.23438,1.6201,0.91309,0.71201,67
188,34,-0.23828,1.6289,0.95508,0.71201,95
188,34,-0.24121,1.6396,0.99512,0.71201,91
188,34,-0.30664,1.6367,1.0381,0.71201,60
188,34,-0.31152,1.6719,1.0361,0.71201,26
188,34,2.9219,0.69434,1.46,0.71201,4
188,34,-0.28809,1.5293,0.99121,1.068,13
188,34,-0.29297,1.5293,1.043,1.068,29
188,34,-0.23828,1.502,1.1455,1.068,49
188,34,-0.18164,1.4619,1.252,1.068,58
188,34,-0.24512,1.4854,1.2588,1.068,51
188,34,-0.24902,1.4814,1.3086,1.068,31
188,34,-0.25293,1.54,1.2842,1.068,13
188,34,-0.17871,1.1787,1.4844,1.424,12
