Frame #,# Obj,X,Y,Z,Doppler,Intensity
115,17,-0.91504,2.7139,-0.61426,0.356,11
115,17,-0.9248,2.7285,-0.67285,0.356,13
115,17,-1.0273,2.6465,-0.93164,0.356,11
115,17,2.0137,2.3828,-0.80566,0.356,8
115,17,-1.3203,2.9219,-0.53613,0.356,9
115,17,2.2549,2.2627,-0.74609,0.356,7
115,17,0.82715,1.6611,2.7402,0.356,4
115,17,-1.4092,2.8027,-0.73242,-0.356,5
115,17,0.8125,2.3398,2.1055,-0.356,5
115,17,0.82031,2.2373,2.2539,-0.356,4
115,17,-1.5098,2.833,-0.27441,0.356,7
115,17,0.8125,1.9639,2.46,0.356,8
115,17,-1.5381,2.875,-0.35938,0.356,6
115,17,1.9648,2.3945,-1.165,0.356,4
115,17,0.70508,2.3066,2.1367,-0.356,4
115,17,2.0322,2.3252,-1.0166,-0.356,5
115,17,1.9473,2.2617,-1.3613,-0.356,4
116,10,-1.0068,2.6592,-0.70313,0.356,6
116,10,-0.83203,2.7412,-0.73828,0.356,7
116,10,-0.93359,2.6611,-0.98535,0.356,7
116,10,-1.4092,2.8027,-0.73242,0.356,4
116,10,-1.626,2.6953,-0.8125,0.356,3
116,10,1.8613,2.7051,-0.41406,0.356,3
116,10,-1.4092,2.8691,-0.40234,-0.356,3
116,10,-0.10059,0.89551,-3.0928,0.356,3
116,10,-0.30469,1.8701,2.6416,0.356,2
116,10,-0.30176,1.8535,2.6182,-0.356,2
117,2,1.7734,2.7588,-0.62598,0.356,2
117,2,-1.8779,2.7285,-0.41699,0.356,2
118,6,-0.99707,2.707,-0.29785,0.356,6
118,6,-1.0986,2.6484,-0.59961,0.356,7
118,6,-1.1094,2.7217,-0.33203,0.356,7
118,6,-1.2686,2.5225,-0.65918,-0.356,5
118,6,-1.1895,2.6221,-0.53809,-0.356,6
118,6,-1.2021,2.5,-1.0283,-0.356,6
119,8,-1.0068,2.6895,-0.57324,0.356,9
119,8,-1.0166,2.6777,-0.74023,0.356,10
119,8,-1.0273,2.7764,-0.40332,0.356,9
119,8,-1.0869,2.4863,-1.0215,-0.356,7
119,8,-1.0068,2.6748,-0.6416,-0.356,11
119,8,-1.2939,2.418,-1.1094,-0.356,12
119,8,-1.2139,2.5986,-0.83594,-0.356,12
119,8,-0.83984,2.8457,-0.34375,0.356,9
120,33,-1.2559,2.5645,-0.29199,0,8
120,33,-1.1777,2.6182,-0.4043,0,14
120,33,-1.1895,2.626,-0.5166,0,17
120,33,-1.2021,2.6445,-0.55957,0,14
120,33,-1.2139,2.6943,-0.43945,0,7
120,33,1.9473,2.584,-0.54102,0,8
120,33,1.9648,2.585,-0.6416,0,8
120,33,-1.4609,3.001,0.10059,0,6
120,33,-1.166,2.5869,-0.43359,-0.71201,8
120,33,-1.1777,2.583,-0.58789,-0.71201,14
120,33,-1.1895,2.5986,-0.64063,-0.71201,16
120,33,-1.2021,2.6006,-0.73828,-0.71201,13
