Frame #,# Obj,X,Y,Z,Doppler,Intensity
107,23,-0.31836,2.3447,0.94531,0,6
107,23,-0.080078,2.501,0.61914,0,6
107,23,0,2.5928,0.2666,0,5
107,23,0.31445,2.4971,0.099609,-0.71201,12
107,23,0.31836,2.5205,0.19727,-0.71201,15
107,23,0.24121,2.5518,0.27246,-0.71201,14
107,23,0.16309,2.5898,0.24707,-0.71201,10
107,23,-0.4668,2.0791,1.2871,-0.356,8
107,23,-0.39355,2.1016,1.3311,-0.356,13
107,23,-0.47754,2.0693,1.4082,-0.356,13
107,23,0.080078,2.5254,0.51074,-0.356,12
107,23,0.16309,2.5732,0.37988,-0.356,11
107,23,1.1152,0.9834,-2.0693,0,4
107,23,1.5479,0,-2.1182,0,3
107,23,-0.47266,1.9092,1.5742,-0.71201,12
107,23,-0.47754,1.8662,1.667,-0.71201,13
107,23,-0.56348,1.9951,1.5313,-0.71201,11
107,23,1.792,0,-2.3301,-0.71201,8
107,23,1.0117,1.498,-1.7119,-0.356,5
107,23,0.31445,2.4961,0.11328,-0.356,9
107,23,0.23926,2.5127,0.34766,-0.356,12
107,23,1.8525,0,-2.3486,-0.356,8
107,23,1.6289,0,-2.1582,-0.356,7
108,8,0,2.6143,0.33984,-0.71201,8
108,8,0.083008,2.6494,0.28027,-0.71201,9
108,8,0,2.4766,0.25488,-0.356,7
108,8,0,2.5068,0.24609,-0.356,8
108,8,0,2.541,0.19434,-0.356,9
108,8,0,2.5459,0.40234,-0.356,8
108,8,0,2.5703,0.43359,-0.356,7
108,8,-2.4434,0.89551,0.14453,-0.356,4
109,4,1.6309,0,-2.5654,-0.356,15
109,4,1.7393,0,-2.6152,-0.356,20
109,4,1.7568,0,-2.7061,-0.356,18
109,4,-1.6309,0,-2.5771,-0.356,8
110,23,0.15723,2.5127,0.066406,0,7
110,23,0.23926,2.5303,0.17773,0,9
110,23,0.080078,2.5322,0.47363,0,6
110,23,0.15723,2.5127,0.082031,0.356,12
110,23,0.080078,2.5342,0.25391,0.356,14
110,23,0.16113,2.5518,0.32227,0.356,12
110,23,0.15527,2.4766,0.19922,0.71201,10
110,23,0.15723,2.5039,0.22656,0.71201,13
110,23,0.15918,2.5283,0.27051,0.71201,12
110,23,0.080078,2.5381,0.44238,0.71201,8
110,23,0.2334,2.4189,0.53906,1.068,12
110,23,0.23633,2.4541,0.5166,1.068,15
110,23,0.23926,2.4805,0.5332,1.068,13
110,23,-0.75391,2.8486,0.64746,1.068,9
110,23,1.6533,0,-2.4229,0,4
110,23,1.5303,0,-2.2559,0,4
110,23,1.6533,0,-2.2031,0.356,7
110,23,1.6719,0,-2.2178,0.356,9
110,23,1.5303,0,-2.3125,0.356,7
110,23,1.5742,0,-2.2607,0.71201,7
110,23,1.5127,0,-2.0703,0.71201,7
110,23,1.6113,0,-2.376,0.71201,6
110,23,2.5449,1.6104,0.16992,1.068,8
111,17,-0.62207,2.2676,0.81641,0,4
111,17,-0.47266,2.248,1.0332,0,7
111,17,-0.55762,2.25,1.0576,0,7
111,17,0,2.5156,0.55957,0,5
111,17,-0.62207,2.1455,1.0977,-0.356,8
111,17,-0.55078,2.2813,0.91504,-0.356,12
111,17,-0.39844,2.3457,0.91309,-0.356,13
111,17,0.16113,2.5469,0.36426,-0.356,11
111,17,0.16309,2.5791,0.34375,-0.356,9
111,17,0.86621,0.55273,2.2998,0,4
111,17,0.87598,0.1377,2.3887,0,4
111,17,-0.56348,2.3398,0.92188,0,5
111,17,0.93359,0.90723,-2.1221,-0.356,5
111,17,0.94434,0,-2.4189,-0.356,8
111,17,1.0352,0,-2.4658,-0.356,9
111,17,-2.4971,0,0.66992,-0.356,6
111,17,1.792,0,-2.3984,-0.356,6
112,8,0,2.623,0.25879,0,6
112,8,1.5381,1.1924,-2.3818,-1.068,9
112,8,1.6494,0.95117,-2.4521,-1.068,10
112,8,1.5674,0.93652,-2.5469,-1.068,8
112,8,0,2.6006,0.1748,-0.356,6
112,8,0,2.6221,0.26953,-0.356,9
112,8,0,2.6445,0.3291,-0.356,10
112,8,2.6904,1.418,0.4541,-1.068,5
113,5,0,2.5137,0.1582,1.78,8
113,5,0,2.5303,0.30469,1.78,8
113,5,0,2.5391,0.44336,1.78,6
113,5,0,2.5186,-0.061523,2.136,6
113,5,0,2.5469,0.089844,2.136,6
115,15,-0.54492,2.4297,-0.00097656,0,4
115,15,-0.39355,2.4854,0.11719,0,6
115,15,0,2.5352,0.26074,0,6
115,15,0.080078,2.5381,0.44238,0,6
115,15,0.32617,2.5576,0.38477,0,7
115,15,-0.38867,2.4297,0.37891,0.356,9
115,15,-0.31445,2.4883,0.22949,0.356,13
115,15,0,2.5098,0.43848,0.356,13
115,15,0.24121,2.5303,0.4248,0.356,14
115,15,0.32617,2.543,0.4707,0.356,13
115,15,0.24707,2.584,0.45898,0.356,10
115,15,0.24121,2.5068,0.54883,0.71201,6
115,15,0.24414,2.5488,0.48828,0.71201,7
115,15,1.0889,1.6094,-1.5557,0.356,5
115,15,1.8945,0.97852,-1.5498,0.356,6
116,8,0,2.6094,0.37109,0,6
116,8,-0.16699,2.6123,0.50098,0,7
116,8,-0.24707,2.6094,0.28418,-0.356,10
116,8,-0.25,2.6436,0.23438,-0.356,12
116,8,-0.25293,2.6699,0.26563,-0.356,10
116,8,1.4004,0,-2.4014,-0.356,6
116,8,1.416,0,-2.3311,-0.356,7
116,8,1.4316,0,-2.4316,-0.356,7
118,3,0,2.5205,0.37598,-0.71201,6
118,3,-0.16113,2.5674,0.16016,-0.71201,6
118,3,1.4336,0.39453,-2.0693,-0.71201,4
119,8,-0.46094,2.3359,0.61914,0.71201,11
119,8,-0.54492,2.3135,0.74023,0.71201,11
119,8,0,2.5713,0.17969,-0.356,6
119,8,0,2.6055,-0.072266,-0.356,10
119,8,0,2.6357,-0.057617,-0.356,11
119,8,0,2.665,-0.046875,-0.356,10
119,8,1.4824,0,-2.4453,-0.356,6
119,8,1.416,0,-2.499,-0.356,6
120,3,0.32227,2.5322,0.35449,-0.356,7
120,3,0.32617,2.5625,0.35059,-0.356,8
120,3,-0.4834,1.3545,2.1387,-0.356,5
137,14,-0.38477,2.4277,0.098633,-0.71201,7
137,14,-0.38867,2.4414,0.29395,-0.71201,9
137,14,-0.31445,2.4795,0.31445,-0.71201,10
137,14,-0.31836,2.4727,0.52441,-0.71201,8
137,14,-0.38867,2.4346,0.34277,-0.356,6
137,14,-0.31445,2.4424,0.53027,-0.356,8
137,14,-0.31836,2.4531,0.61035,-0.356,8
137,14,0.92285,1.8125,-1.3848,-0.71201,4
137,14,1.0117,1.0215,-2.0322,-0.71201,6
137,14,1.0234,1.375,-1.8457,-0.71201,6
137,14,1.0352,0,-2.3408,-0.71201,5
137,14,1.0117,1.498,-1.7119,-0.356,4
137,14,1.1016,0.87207,-2.0898,-0.356,5
137,14,1.1943,1.3389,-1.8096,-0.356,5
138,1,0,2.5684,0.59473,-0.356,10
140,5,-0.23633,2.4824,0.35352,0,5
140,5,-0.080078,2.5205,0.3623,0,5
140,5,-0.2334,2.4688,0.2168,-0.356,6
140,5,-0.23633,2.498,0.22363,-0.356,8
140,5,-0.31836,2.5146,0.26074,-0.356,8
141,33,-0.62988,2.4248,0.25781,0,7
141,33,-0.55762,2.4727,0.25977,0,7
141,33,0.32227,2.5518,0.17285,0,7
141,33,0.32617,2.5654,0.32422,0,7
141,33,-0.54492,2.4277,0.097656,0.356,11
141,33,-0.47266,2.4443,0.38184,0.356,16
141,33,-0.55762,2.4219,0.5625,0.356,16
141,33,0.32227,2.5479,0.21582,0.356,17
141,33,0.40723,2.5322,0.46777,0.356,18
141,33,0.3291,2.5938,0.33398,0.356,13
141,33,0.30762,3.1611,0.82129,0.356,6
141,33,0.41406,3.2803,0.14941,0.356,5
141,33,-0.54492,2.4287,0.056641,0.71201,8
141,33,-0.55078,2.4229,0.41504,0.71201,11
141,33,-0.47754,2.3965,0.72363,0.71201,13
141,33,0.40234,2.5225,0.34473,0.71201,17
141,33,0.40723,2.542,0.41016,0.71201,19
141,33,0.41211,2.5625,0.46094,0.71201,15
141,33,0.20508,3.1494,0.89453,0.71201,5
141,33,0.32617,2.5576,0.38477,1.068,7
141,33,1.0234,0,-2.4229,0,4
141,33,0.31836,2.5254,-0.11523,0,5
141,33,-0.56348,2.1328,1.333,0,5
141,33,1.792,0,-2.2813,0,4
141,33,0.93359,0,-2.4023,0.356,6
141,33,1.0234,0,-2.3145,0.356,9
141,33,0.31836,2.5283,-0.0078125,0.356,12
141,33,-0.56348,2.2119,1.1973,0.356,13
141,33,1.874,0.38574,-1.7705,0.356,10
141,33,1.0234,0.97168,-2.0859,0.71201,6
141,33,0.31836,2.5205,0.19238,0.71201,9
141,33,-0.4834,1.9775,1.5801,0.71201,12
141,33,-0.57031,2.2734,-1.1406,1.068,4
142,11,0,2.6162,0.32422,0,7
142,11,0,2.6563,0.21777,0,8
142,11,0.23633,2.4795,0.37305,-1.424,9
142,11,0.31836,2.4824,0.47656,-1.424,12
142,11,0.16113,2.541,0.40039,-1.424,10
142,11,-0.38867,2.4316,0.36816,-0.71201,7
142,11,-0.39355,2.4785,0.21387,-0.71201,7
142,11,0,2.6357,0.045898,-0.356,10
142,11,0,2.6641,0.067383,-0.356,12
142,11,1.0117,1.2422,-1.9053,-0.71201,5
142,11,1.0234,1.2568,-1.9277,-0.71201,5
143,9,2.0684,2.5615,0.33887,1.068,3
143,9,1.9824,2.6787,-0.20898,1.068,2
143,9,1.3848,0,-2.3066,-0.356,6
143,9,1.3184,0.40332,-2.2471,-0.356,7
143,9,1.416,0,-2.3662,-0.356,7
143,9,-2.793,0,-3.1025,1.068,2
143,9,2.4434,0.89551,0.14453,-0.356,6
143,9,2.4717,0.88672,0.23633,-0.356,7
143,9,-2.665,0,0.34375,-0.356,6
144,16,2.0498,2.5459,0.27832,-1.068,5
144,16,1.9648,2.6621,-0.076172,-1.068,4
144,16,2.0322,2.5381,0,-0.71201,4
144,16,2.1523,2.4639,0.2373,-0.71201,6
144,16,2.1719,2.4365,0.5459,-0.71201,6
144,16,2.0869,2.5635,0.46973,-0.71201,4
144,16,1.8447,2.417,1.2305,-0.356,3
144,16,2.0684,2.2939,1.1885,-0.356,4
144,16,1.7734,2.4668,1.3857,-0.356,2
144,16,-1.5244,2.7891,0.68262,-0.71201,3
144,16,-1.5381,2.5576,1.3613,-0.71201,4
144,16,-1.4482,2.1396,2.0684,-0.71201,4
144,16,-1.4609,2.1582,2.0869,-0.71201,3
144,16,-1.6406,2.5947,1.1563,-0.356,3
144,16,-1.6553,2.8457,0.33887,-0.356,3
144,16,-2.9219,0,-3.3389,-0.356,2
145,2,-0.38867,2.4453,0.25586,0.356,8
145,2,-0.39355,2.46,0.37305,0.356,7
