Frame #,# Obj,X,Y,Z,Doppler,Intensity
149,18,0,2.835,-0.17871,0,5
149,18,0,2.8467,-0.37012,0,7
149,18,0,2.8896,-0.24609,0,7
149,18,0,2.9131,-0.2998,0,6
149,18,0.17383,2.7637,-0.27441,0.356,6
149,18,0.17578,2.7988,-0.2041,0.356,9
149,18,0.17773,2.832,-0.13379,0.356,10
149,18,0.089844,2.8535,-0.29492,0.356,9
149,18,0,2.8389,-0.42383,-0.71201,7
149,18,0,2.8682,-0.42773,-0.71201,6
149,18,0.086914,2.7314,-0.52148,-0.356,5
149,18,0.087891,2.7656,-0.49902,-0.356,9
149,18,0.088867,2.8252,-0.29004,-0.356,14
149,18,0,2.8516,-0.32617,-0.356,17
149,18,0,2.8682,-0.42773,-0.356,16
149,18,0,2.8945,-0.44629,-0.356,14
149,18,0.18457,2.9092,-0.50293,-0.356,11
149,18,0.34766,2.752,-0.2168,0.356,6
150,35,0,2.7793,-0.12598,0,7
150,35,0,2.7969,-0.28809,0,19
150,35,0,2.8262,-0.28711,0,34
150,35,0,2.8594,-0.25098,0,43
150,35,0,2.8857,-0.28613,0,38
150,35,0,2.9082,-0.34961,0,23
150,35,0,2.9531,-0.16797,0,9
150,35,0.17188,2.6865,-0.57715,0.356,6
150,35,0.17383,2.7627,-0.27734,0.356,13
150,35,0.26367,2.792,-0.20508,0.356,21
150,35,0.088867,2.8359,-0.13574,0.356,27
150,35,0.089844,2.8691,-0.02832,0.356,32
150,35,0.09082,2.8965,-0.098633,0.356,33
150,35,0.18262,2.917,-0.19043,0.356,28
150,35,0.27734,2.9326,-0.26855,0.356,20
150,35,0.18652,2.958,-0.37305,0.356,10
150,35,0,2.8701,0,0.71201,8
150,35,0,2.8994,0.021484,0.71201,8
150,35,0.091797,2.9268,-0.044922,0.71201,8
150,35,0,2.7178,-0.59766,-1.068,7
150,35,0,2.751,-0.58301,-1.068,7
150,35,0,2.7695,-0.4834,-0.71201,13
150,35,0,2.8037,-0.46191,-0.71201,29
150,35,0,2.833,-0.46191,-0.71201,40
150,35,0.09082,2.8574,-0.48242,-0.71201,39
150,35,0.091797,2.8936,-0.44727,-0.71201,26
150,35,0.092773,2.9209,-0.45703,-0.71201,13
150,35,0.086914,2.7568,-0.36426,-0.356,12
150,35,0,2.7813,-0.41113,-0.356,38
150,35,0,2.8213,-0.33691,-0.356,74
150,35,0.089844,2.8506,-0.3252,-0.356,103
150,35,0.09082,2.877,-0.35254,-0.356,99
150,35,0.091797,2.9033,-0.37793,-0.356,68
150,35,0.092773,2.9297,-0.39746,-0.356,34
150,35,0.18652,2.9502,-0.43164,-0.356,14
151,29,0.089844,2.8662,-0.11426,0,11
151,29,0.09082,2.8916,-0.19531,0,18
151,29,0.091797,2.9238,-0.15137,0,17
151,29,0.18457,2.9482,-0.16406,0,12
151,29,0,2.7646,-0.3125,0.356,9
151,29,0.17578,2.7803,-0.38086,0.356,11
151,29,0.3584,2.8408,0.2002,0.356,9
151,29,0.27148,2.8857,0.064453,0.356,14
151,29,0.36621,2.9023,0.13477,0.356,13
151,29,0.27734,2.9424,0.11816,0.356,9
151,29,0,2.9844,0.13477,0.356,7
151,29,0,2.498,-0.74316,-2.492,7
151,29,0,2.4854,-0.87891,-2.492,8
151,29,0,2.5146,-0.56738,-2.136,14
151,29,0,2.5332,-0.61426,-2.136,22
151,29,0,2.5537,-0.65234,-2.136,24
151,29,0,2.5889,-0.63379,-2.136,19
151,29,0,2.6191,-0.63281,-2.136,10
151,29,0,2.5176,-0.55176,-1.78,11
151,29,0,2.5439,-0.56934,-1.78,16
151,29,0,2.5742,-0.56836,-1.78,18
151,29,0,2.6045,-0.56445,-1.78,14
151,29,0,2.624,-0.61133,-1.78,8
151,29,0,2.7939,-0.77637,-0.71201,7
151,29,0.086914,2.6992,-0.66797,-0.356,9
151,29,0.17578,2.71,-0.72852,-0.356,10
151,29,0,2.8164,-0.55371,-0.356,15
151,29,0,2.8506,-0.5293,-0.356,26
151,29,0,2.8691,-0.58887,-0.356,24
152,12,0.17578,2.7197,-0.69238,0,6
152,12,0.17773,2.7939,-0.4834,0,5
152,12,0,2.7793,0.71777,0.356,6
152,12,0,2.8936,0.18262,0.356,8
152,12,0,2.9258,-0.13184,0.356,7
152,12,0,2.417,-0.46094,-1.068,6
152,12,0.15527,2.4844,-0.056641,-1.068,6
152,12,0.17383,2.7461,-0.41211,-0.356,8
152,12,0.17578,2.7842,-0.35156,-0.356,12
152,12,0.17773,2.8271,-0.21387,-0.356,13
152,12,0.17969,2.8486,-0.30469,-0.356,11
152,12,0.18164,2.8936,-0.06543,-0.356,8
153,16,0.22754,2.3965,-0.3418,0,5
153,16,0.17773,2.792,-0.49707,0,6
153,16,0.089844,2.8584,-0.24414,0,6
153,16,0.18164,2.8711,-0.3623,0,5
153,16,0.22559,2.3838,-0.19238,0.356,7
153,16,0.22754,2.415,-0.15234,0.356,8
153,16,0.15332,2.4551,-0.023438,0.356,6
153,16,0.089844,2.8662,-0.11426,0.356,7
153,16,0.09082,2.8984,0.02832,0.356,6
153,16,0.17383,2.7549,-0.34766,-0.356,7
153,16,0.087891,2.7852,-0.375,-0.356,10
153,16,0.088867,2.8135,-0.38379,-0.356,11
153,16,0.089844,2.8408,-0.39746,-0.356,10
153,16,0.27148,2.876,-0.25488,-0.356,9
153,16,0.18457,2.9434,-0.23633,-0.356,11
153,16,0.18652,2.9756,-0.18555,-0.356,11
154,14,0.15527,2.4756,0.21289,0.356,6
154,14,0.30371,2.4121,0.025391,0.71201,7
154,14,0.30762,2.4404,0.0625,0.71201,12
154,14,0.31152,2.4697,0.060547,0.71201,12
154,14,0.30762,2.4414,0,1.068,7
154,14,0.2334,2.4658,0.25586,1.068,8
154,14,0.39355,2.4775,0.22266,1.068,7
154,14,0.55762,2.4766,0.2168,1.068,8
154,14,0.17578,2.7324,-0.63965,-0.356,9
154,14,0.17773,2.7676,-0.61621,-0.356,12
154,14,0.17969,2.8037,-0.58984,-0.356,13
154,14,0.18164,2.8711,-0.3623,-0.356,12
154,14,0.18262,2.873,-0.54004,-0.356,10
154,14,0,2.8535,-0.78027,-0.356,7
155,6,0.31445,2.4844,0.26953,0.356,8
155,6,0.31836,2.5254,0.11523,0.356,9
155,6,0.32227,2.5518,0.16211,0.356,6
155,6,0.19727,2.8262,-1.4063,0.356,7
155,6,0.27441,2.8867,-0.41113,-0.356,7
155,6,0.27734,2.9297,-0.30176,-0.356,7
156,19,0.2334,2.3994,0.62305,0,6
156,19,0.23633,2.4707,0.42773,0,6
156,19,0.23926,2.5088,0.37695,0,5
156,19,0.17578,2.8008,-0.1748,0.356,14
156,19,0.088867,2.8379,-0.087891,0.356,19
156,19,0.17969,2.8643,-0.037109,0.356,20
156,19,0.09082,2.8975,0.066406,0.356,15
156,19,0.091797,2.9248,-0.11719,0.356,8
156,19,0.088867,2.834,0.17773,0.71201,6
156,19,0.089844,2.8633,0.17969,0.71201,6
156,19,0.30762,2.4336,0.18945,-0.71201,10
156,19,0.31152,2.4648,0.15625,-0.71201,15
156,19,0.31445,2.4932,0.17383,-0.71201,15
156,19,0.31836,2.5176,0.23047,-0.71201,11
156,19,0.30762,2.4336,0.18945,-0.356,10
156,19,0.31152,2.457,0.25195,-0.356,15
156,19,0.31445,2.4844,0.27246,-0.356,16
156,19,0.39844,2.5068,0.22168,-0.356,13
156,19,0.32227,2.5469,0.22656,-0.356,10
157,29,0.22559,2.3779,0.24707,0,6
157,29,0.15234,2.3984,0.36816,0,12
157,29,0.077148,2.4375,0.32324,0,16
157,29,0.078125,2.4707,0.29785,0,16
157,29,0.079102,2.499,0.30469,0,12
157,29,0.089844,2.8682,-0.075195,0,8
157,29,0.09082,2.8984,-0.00097656,0,7
157,29,0.087891,2.8076,0.11719,0.356,10
157,29,0,2.835,0.18164,0.356,17
157,29,0,2.8672,0.12988,0.356,22
157,29,0.09082,2.8984,0.03418,0.356,18
157,29,0.091797,2.9268,-0.068359,0.356,9
157,29,0.18457,2.9463,-0.19531,0.356,8
157,29,0.18652,2.9814,-0.030273,0.356,9
157,29,0,2.8408,0.052734,0.71201,6
157,29,0,2.8672,0.12988,0.71201,7
157,29,0.09082,2.8984,-0.00097656,0.71201,6
157,29,0.15234,2.4238,0.11426,-0.71201,9
157,29,0.15332,2.4541,0.087891,-0.71201,12
157,29,0.15527,2.4795,0.15918,-0.71201,12
157,29,0.15723,2.5098,0.13965,-0.71201,10
157,29,0.15039,2.3887,0.19629,-0.356,11
157,29,0.15234,2.416,0.22656,-0.356,21
157,29,0.15332,2.4463,0.20703,-0.356,30
157,29,0.15527,2.4717,0.25,-0.356,31
157,29,0.15723,2.4941,0.31445,-0.356,23
157,29,0.23926,2.5303,0.18945,-0.356,13
157,29,0,2.8701,0.037109,-0.356,8
157,29,0,2.8984,0.094727,-0.356,7
158,31,0,2.375,0.35449,0,6
158,31,0,2.416,0.27246,0,11
158,31,-0.077148,2.4473,0.23828,0,13
158,31,0,2.4775,0.24512,0,10
158,31,0,2.8701,0,0,11
158,31,0,2.8994,0,0,13
158,31,0,2.9287,0.051758,0,11
158,31,0,2.957,-0.072266,0,6
158,31,0,2.3506,0.49219,0.356,11
158,31,0,2.3965,0.40918,0.356,21
158,31,0,2.4277,0.40039,0.356,25
158,31,0,2.46,0.38184,0.356,19
158,31,0,2.4932,0.35742,0.356,8
158,31,0.088867,2.8389,-0.083008,0.356,22
158,31,0.089844,2.8691,0.026367,0.356,29
158,31,0.09082,2.8945,0.1377,0.356,30
158,31,0.091797,2.9189,0.22266,0.356,22
158,31,0.092773,2.9375,0.34082,0.356,9
158,31,-0.075195,2.3379,0.54492,0.71201,8
158,31,0,2.3916,0.43555,0.71201,14
158,31,0,2.4238,0.41992,0.71201,18
158,31,0,2.4434,0.47852,0.71201,14
158,31,0,2.8691,0.083008,0.71201,11
158,31,0,2.8916,0.2207,0.71201,12
158,31,0.091797,2.9102,0.31543,0.71201,10
158,31,0.26367,2.7832,-0.30273,-0.356,12
