Frame #,# Obj,X,Y,Z,Doppler,Intensity
168,9,0.088867,2.8398,-0.020508,0,6
168,9,0,2.8525,-0.32227,0,6
168,9,0,2.8008,0.24902,0.356,8
168,9,0.088867,2.8379,-0.10059,0.356,14
168,9,0.089844,2.8691,-0.0078125,0.356,17
168,9,0.09082,2.8955,-0.13086,0.356,15
168,9,0,2.9277,-0.081055,0.356,10
168,9,0,2.8633,0.2002,-0.356,6
168,9,0,2.8955,-0.14453,-0.356,6
169,10,0,2.833,0.2168,0.356,9
169,10,0,2.8613,0.22363,0.356,12
169,10,0.09082,2.8955,0.12695,0.356,13
169,10,0.27441,2.9141,-0.10742,0.356,11
169,10,0.18457,2.9521,0.011719,0.356,8
169,10,0,2.8359,-0.16309,-0.356,9
169,10,0.089844,2.8652,-0.14746,-0.356,13
169,10,0.09082,2.8975,-0.056641,-0.356,14
169,10,0.091797,2.9209,-0.19434,-0.356,12
169,10,0.092773,2.9531,-0.1377,-0.356,8
170,17,0.17578,2.8047,-0.083984,0.356,9
170,17,0.17773,2.835,-0.010742,0.356,11
170,17,0.17969,2.8613,0.13477,0.356,14
170,17,0.27148,2.8828,0.15332,0.356,14
170,17,0.18262,2.9209,0.11816,0.356,12
170,17,0,2.4414,0.48828,1.068,9
170,17,0,2.4756,0.46289,1.068,10
170,17,0,2.417,0.46094,1.424,7
170,17,0,2.4619,0.36719,1.424,11
170,17,0,2.4863,0.40234,1.424,12
170,17,0,2.4912,0.53613,1.424,8
170,17,0.086914,2.749,-0.42383,-0.356,7
170,17,0.26367,2.7715,-0.39453,-0.356,12
170,17,0.17773,2.8271,-0.21289,-0.356,15
170,17,0.26953,2.8564,-0.070313,-0.356,18
170,17,0.27148,2.8867,-0.046875,-0.356,18
170,17,0.27441,2.9141,-0.11621,-0.356,14
171,19,0.17383,2.7637,-0.27637,0.356,8
171,19,0.17578,2.8008,-0.1748,0.356,8
171,19,0.18164,2.8916,-0.12207,0.356,15
171,19,0.091797,2.9258,-0.10938,0.356,19
171,19,0.18457,2.9521,-0.060547,0.356,18
171,19,0.09375,2.9814,-0.16406,0.356,11
171,19,0.080078,2.5059,0.45313,1.068,9
171,19,0,2.5205,0.53711,1.068,11
171,19,0,2.584,0.34668,1.068,10
171,19,0,2.4941,0.52148,1.424,9
171,19,0,2.5146,0.56543,1.424,10
171,19,0.25781,2.7109,-0.40527,-0.356,6
171,19,0.17383,2.7256,-0.53125,-0.356,10
171,19,0.17578,2.7725,-0.43262,-0.356,11
171,19,0.17773,2.7559,-0.66504,-0.356,6
171,19,0.09082,2.8936,-0.1582,-0.356,14
171,19,0.18262,2.918,-0.17188,-0.356,18
171,19,0.18457,2.9385,-0.28418,-0.356,15
171,19,0.18652,2.9551,-0.39355,-0.356,8
172,18,0.083008,2.6455,0.31348,0,10
172,18,0,2.6875,0.19727,0,14
172,18,0,2.7207,0.12305,0,15
172,18,0,2.749,0.15137,0,10
172,18,0,2.5869,0.50781,0.356,13
172,18,0,2.6426,0.34863,0.356,27
172,18,0.083984,2.6729,0.33398,0.356,38
172,18,0.084961,2.708,0.28223,0.356,37
172,18,0.085938,2.7275,0.3623,0.356,24
172,18,0,2.5879,0.50391,0.71201,16
172,18,0,2.6201,0.49121,0.71201,30
172,18,0,2.6514,0.47949,0.71201,38
172,18,0,2.6934,0.40527,0.71201,34
172,18,0.085938,2.7256,0.37988,0.71201,22
172,18,0,2.5898,0.49316,1.068,9
172,18,0,2.6162,0.51074,1.068,11
172,18,0,2.6592,0.43457,1.068,10
172,18,0.092773,2.9482,-0.21973,-0.356,7
173,10,0,2.6807,0.27637,0,7
173,10,0,2.7129,0.24805,0,13
173,10,0.085938,2.7344,0.31348,0,17
173,10,0.086914,2.7754,0.17383,0,15
173,10,0,2.8027,0.21973,0,9
173,10,0,2.6943,0,0.356,10
173,10,0,2.7148,0.22266,0.356,19
173,10,0,2.7393,0.27344,0.356,25
173,10,0,2.7656,0.30859,0.356,23
173,10,0,2.7969,0.28809,0.356,15
174,10,0,2.752,0.41016,0,5
174,10,0,2.666,0.55762,0.356,7
174,10,0,2.6855,0.60547,0.356,12
174,10,0,2.7393,0.48828,0.356,16
174,10,0,2.8008,0.24609,0.356,15
174,10,0.088867,2.8271,0.27051,0.356,12
174,10,0.17969,2.8311,0.43457,0.356,8
174,10,0.17383,2.7744,-0.11523,-0.356,8
174,10,0.087891,2.8096,-0.043945,-0.356,8
174,10,0.088867,2.8398,-0.020508,-0.356,7
175,4,0,2.6914,0.5791,0.356,7
175,4,0,2.7598,0.35254,0.356,10
175,4,0.087891,2.7881,0.35254,0.356,9
175,4,0,2.7822,-0.051758,-0.356,8
176,5,0,2.7822,0,0.356,7
176,5,0,2.8115,0,0.356,7
176,5,0,2.7354,-0.30957,-0.356,7
176,5,0.086914,2.7783,-0.12988,-0.356,9
176,5,0.087891,2.8086,-0.1123,-0.356,8
177,4,0.086914,2.7686,0.2666,0.356,9
177,4,0,2.7256,0.39063,-0.356,8
177,4,0,2.7607,0.3457,-0.356,10
177,4,0,2.8115,0,-0.356,9
179,4,0,2.6348,0.79688,0.356,5
179,4,0,2.752,0.41016,0.356,5
179,4,0.085938,2.6963,0.55078,-0.356,7
179,4,0,2.6426,0.87012,-0.356,7
182,2,0.085938,2.7354,0.29688,-0.356,7
182,2,0,2.7676,0.28516,-0.356,6
221,4,0,2.3398,-0.12305,0.356,7
221,4,0,2.3682,0.14941,0.356,7
221,4,0,2.7148,-0.83887,0.356,7
221,4,0,2.9199,0.22852,0.356,8
222,15,0.18164,2.8936,0.011719,0,5
222,15,0.089844,2.8672,0.10352,0.356,12
222,15,0.09082,2.8936,0.16309,0.356,18
222,15,0.091797,2.9268,0.080078,0.356,19
222,15,0.092773,2.9561,0.046875,0.356,15
222,15,0.09375,2.9834,0.11328,0.356,9
222,15,0,2.3223,0.48633,1.068,6
222,15,0,2.3965,0.15137,1.068,5
222,15,0.09082,2.8984,0.015625,-0.71201,7
222,15,0.27441,2.915,-0.067383,-0.71201,8
222,15,0.089844,2.8691,-0.016602,-0.356,17
222,15,0.27148,2.8867,0.020508,-0.356,27
222,15,0.18262,2.9229,0.02832,-0.356,26
222,15,0.18457,2.9521,-0.0087891,-0.356,20
222,15,0.09375,2.9854,0.072266,-0.356,12
223,21,0,2.8379,-0.12793,0,5
223,21,0.089844,2.8682,0.078125,0,7
223,21,0.18164,2.8936,0.06543,0,7
223,21,0.086914,2.7803,-0.042969,0.356,8
223,21,0.17578,2.8057,0.044922,0.356,12
223,21,0.17773,2.835,-0.015625,0.356,16
223,21,0.17969,2.8643,0.03418,0.356,21
223,21,0.09082,2.8984,0.032227,0.356,21
223,21,0.091797,2.9268,0.037109,0.356,17
223,21,0,2.958,-0.035156,0.356,9
223,21,0.2666,2.8125,-0.2998,-0.71201,8
223,21,0.17969,2.8643,-0.064453,-0.71201,10
223,21,0.18164,2.8809,-0.27344,-0.71201,10
223,21,0.17188,2.7471,0.0625,-0.356,7
223,21,0,2.7617,-0.33691,-0.356,12
223,21,0.087891,2.7998,-0.23926,-0.356,18
223,21,0.088867,2.8369,-0.12109,-0.356,24
223,21,0.17969,2.8643,-0.037109,-0.356,30
223,21,0.27148,2.8857,-0.0625,-0.356,32
223,21,0.18262,2.9229,0.067383,-0.356,23
223,21,0.092773,2.9561,-0.0625,-0.356,12
224,35,0.089844,2.8682,0.06543,0,7
224,35,0.09082,2.8955,-0.11621,0,8
224,35,0,2.9287,0,0,5
224,35,0,2.5947,0.24805,0.356,6
224,35,0,2.5928,0.47559,0.356,14
224,35,0.083008,2.6445,0.31934,0.356,21
224,35,0.083984,2.6758,0.30664,0.356,20
224,35,0.084961,2.6992,0.35742,0.356,13
224,35,0,2.5557,0.51172,0.71201,10
224,35,0,2.6064,0.39453,0.71201,22
224,35,0,2.6357,0.39355,0.71201,32
224,35,0.083984,2.666,0.37988,0.71201,33
224,35,0.084961,2.7002,0.34863,0.71201,23
224,35,0,2.7148,0.45508,0.71201,9
224,35,0,2.5176,0.55371,1.068,11
224,35,0.081055,2.5449,0.55762,1.068,24
224,35,0.082031,2.5801,0.53223,1.068,33
224,35,0.083008,2.6035,0.56641,1.068,33
224,35,0.083984,2.6328,0.56641,1.068,23
224,35,0.084961,2.666,0.55371,1.068,13
224,35,0,2.4912,0.66113,1.424,12
224,35,0,2.54,0.58398,1.424,25
224,35,0.082031,2.5684,0.58789,1.424,36
